ContentID,MY_AI,MY_FK,content_quality_finally,dep_DD,dep_MDD
news_plf11s00720,0,1,poor,"[11, 8, 0, 119]",2.70588235
news_plf11s00721,0,1,poor,"[10, 2, 0, 267]",5.16666667
news_plf11s00722,0,1,poor,"[201, 1]",5.61111111
news_plf11s00723,0,1,poor,"[16, 2, 0, 93, 7]",2.45833333
news_plf11s00724,0,1,poor,"[15, 54, 15, 28, 15]",2.64583333
news_plf11s00725,0,1,poor,"[56, 2, 0, 5, 9, 86]",2.6779661
news_plf11s00726,0,1,poor,"[11, 2, 0, 25, 43, 37]",2.26923077
news_plf11s00727,0,1,poor,"[4, 8, 0, 22, 21, 6, 60]",2.16071429
news_plf11s00728,0,1,poor,"[14, 2, 0, 104, 57]",3.10526316
news_plf11s00729,0,1,average,"[25, 2, 0, 236]",4.45762712
news_plf11s00730,0,1,poor,"[47, 2, 0, 11, 137, 19]",3.6
news_plf11s00731,0,1,poor,"[17, 184]",4.46666667
news_plf11s00732,0,1,poor,"[49, 2, 0, 77, 65, 19]",3.26153846
news_plf11s00733,0,1,poor,"[56, 8, 0, 0, 1, 0, 23, 0, 102]",2.8358209
news_plf11s00734,0,1,poor,"[53, 2, 0, 163, 26]",4
news_plf11s00735,0,1,average,"[17, 2, 0, 208, 2]",4.77083333
news_plf11s00736,0,1,poor,"[30, 2, 0, 106, 0]",2.875
news_plf11s00737,0,1,poor,"[27, 2, 0, 72, 35]",2.7755102
news_plf11s00738,0,1,poor,"[26, 2, 0, 0, 2, 3, 49, 23, 0]",2.1
news_plf11s00739,0,1,good,"[0, 65, 141, 29]",3.79032258
news_plf11s00740,0,1,poor,"[42, 2, 0, 165]",3.54237288
news_plf11s00741,0,1,poor,"[30, 61, 30, 20]",2.76470588
news_plf11s00742,0,1,poor,"[87, 0, 8, 0, 73, 42]",3
news_plf11s00743,0,1,poor,"[7, 2, 0, 27, 115]",3.02
news_plf11s00745,0,1,poor,"[22, 8, 0, 89, 49]",2.84745763
news_plf11s00746,0,1,average,"[36, 2, 0, 114, 60]",3.53333333
news_plf11s00747,0,1,poor,"[21, 2, 0, 1, 182]",3.81481481
news_plf11s00748,0,1,average,"[32, 2, 0, 61, 23]",2.36
news_plf11s00749,0,1,poor,"[6, 2, 0, 120, 10]",3.36585366
news_plf11s00750,0,1,poor,"[28, 282]",5.43859649
news_plf11s00751,0,1,average,"[41, 2, 0, 137, 34]",3.24242424
news_plf11s00752,0,1,poor,"[52, 2, 0, 20, 74]",3.08333333
news_plf11s00753,0,1,poor,"[32, 2, 0, 32, 113]",3.44230769
news_plf11s00754,0,1,poor,"[27, 3, 0, 216]",4.16949153
news_plf11s00755,0,1,average,"[44, 8, 0, 86]",2.875
news_plf11s00756,0,1,poor,"[48, 28, 131]",3.50847458
news_plf11s00757,0,1,poor,"[49, 41, 76]",3.01818182
news_plf11s00758,0,1,poor,"[22, 2, 0, 371]",6.81034483
news_plf11s00759,0,1,average,"[54, 2, 0, 53, 44, 1]",2.70175439
news_plf11s00760,0,1,poor,"[14, 52, 6, 27, 28]",2.35185185
news_plf11s00761,0,1,poor,"[176, 2, 0, 170]",4.64
news_plf11s00763,0,1,poor,"[1, 2, 0, 52, 76]",3.11904762
news_plf11s00764,0,1,poor,"[12, 274]",5.72
news_plf11s00765,0,1,poor,"[26, 255]",5.9787234
news_plf11s00766,0,1,poor,"[61, 2, 0, 0, 137, 39]",3.734375
news_plf11s00767,0,1,poor,"[21, 2, 0, 97, 26]",2.75471698
news_plf11s00768,0,1,poor,"[57, 2, 0, 5, 116, 24]",3.51724138
news_plf11s00769,0,1,average,"[51, 2, 0, 190]",4.11864407
news_plf11s00770,0,1,poor,"[7, 2, 0, 50, 58]",2.4375
news_plf11s00771,0,1,average,"[23, 2, 0, 136, 31]",3.31034483
news_plf11s00772,0,1,poor,"[18, 8, 0, 0, 94, 64]",3.17241379
news_plf11s00773,0,1,poor,"[54, 4, 0, 119, 24]",3.24193548
news_plf11s00774,0,1,poor,"[48, 2, 0, 53, 57]",2.80701754
news_plf11s00775,0,1,poor,"[32, 2, 0, 7, 217]",4.03125
news_plf11s00776,0,1,average,"[1, 97, 64, 0]",4.37837838
news_plf11s00777,0,1,poor,"[0, 2, 0, 164]",3.86046512
news_plf11s00778,0,1,poor,"[20, 2, 0, 77, 25, 0]",2.48
news_plf11s00779,0,1,average,"[13, 2, 0, 107, 31]",3
news_plf11s00780,0,1,poor,"[19, 2, 0, 153]",3.48
news_plf11s00781,0,1,average,"[46, 2, 0, 98, 40, 0]",3.26315789
news_plf11s00782,0,1,poor,"[83, 2, 0, 22, 15, 0, 0, 45]",2.69354839
news_plf11s00783,0,1,poor,"[21, 2, 0, 35, 19, 44]",2.2
news_plf11s00784,0,1,poor,"[133, 13, 17, 62]",3.26086957
news_plf11s00785,0,1,average,"[5, 8, 0, 67, 62, 16]",2.87272727
news_plf11s00787,0,1,poor,"[69, 51, 36, 38]",3.07936508
news_plf11s00788,0,1,poor,"[12, 17, 2, 0, 85, 12]",2.37037037
news_plf11s00789,0,1,good,"[36, 229]",4.73214286
news_plf11s00790,0,1,poor,"[19, 2, 0, 64, 80, 14]",3.03389831
news_plf11s00791,0,1,poor,"[12, 3, 0, 199, 0]",3.89090909
news_plf11s00792,0,1,poor,"[18, 2, 2, 0, 6, 98, 4]",2.54901961
news_plf11s00793,0,1,poor,"[36, 2, 0, 175]",3.43548387
news_plf11s00794,0,1,poor,"[15, 2, 0, 226]",4.67307692
news_plf11s00795,0,1,poor,"[43, 4, 2, 0, 12, 33, 3, 0, 40, 22]",2.23943662
news_plf11s00796,0,1,poor,"[35, 44, 0]",3.29166667
news_plf11s00797,0,1,poor,"[16, 2, 0, 0, 29, 152]",3.55357143
news_plf11s00798,0,1,poor,"[42, 160, 33]",3.98305085
news_plf11s00799,0,1,average,"[62, 2, 0, 248, 3]",4.70149254
news_plf11s00800,0,1,poor,"[22, 2, 0, 80, 50]",2.96153846
news_plf11s00801,0,1,poor,"[18, 2, 0, 42, 0, 0, 57, 5, 77]",2.79166667
news_plf11s00802,0,1,poor,"[24, 48, 55, 24]",2.51666667
news_plf11s00803,0,1,average,"[18, 2, 0, 135]",3.52272727
news_plf11s00804,0,1,average,"[30, 2, 0, 95, 22]",2.86538462
news_plf11s00806,0,1,poor,"[26, 2, 0, 32, 113]",3.26415094
news_plf11s00807,0,1,poor,"[24, 0, 84, 33]",2.43103448
news_plf11s00808,0,1,average,"[31, 8, 0, 104]",2.91836735
news_plf11s00809,0,1,poor,"[78, 2, 0, 210]",4.26470588
news_plf11s00810,0,1,poor,"[77, 8, 0, 142, 6]",3.58461538
news_plf11s00811,0,1,poor,"[37, 2, 0, 54, 35, 4]",2.86956522
news_plf11s00812,0,1,poor,"[18, 307]",5.50847458
news_plf11s00813,0,1,poor,"[25, 2, 0, 25, 114]",3.32
news_plf11s00815,0,1,poor,"[26, 2, 0, 195]",4.64583333
news_plf11s00816,0,1,average,"[15, 108, 57]",3.52941176
news_plf11s00817,0,1,poor,"[68, 265]",5.28571429
news_plf11s00818,0,1,poor,"[26, 162]",4.82051282
news_plf11s00819,0,1,average,"[29, 12, 37, 38, 16]",2.49056604
news_plf11s00820,0,1,poor,"[61, 2, 0, 20, 8, 1, 0, 53]",2.63636364
news_plf11s00821,0,1,poor,"[12, 2, 0, 156, 9]",3.58
news_plf11s00822,0,1,poor,"[12, 2, 0, 30, 4, 8, 2, 0, 4]",1.58974359
news_plf11s00823,0,1,poor,"[16, 4, 0, 165, 0]",3.93617021
news_plf11s00824,0,1,average,"[24, 2, 0, 78, 34]",2.875
news_plf11s00825,0,1,average,"[19, 2, 0, 22, 0, 75]",2.45833333
news_plf11s00826,0,1,poor,"[127, 2, 0, 318]",4.91208791
news_plf11s00827,0,1,good,"[25, 2, 0, 80, 22]",2.63265306
news_plf11s00828,0,1,poor,"[47, 2, 0, 236]",4.59677419
news_plf11s00829,0,1,poor,"[21, 2, 0, 0, 3, 140, 8]",3.16363636
news_plf11s00830,0,1,poor,"[22, 44, 0]",2.64
news_plf11s00831,0,1,poor,"[10, 2, 0, 65, 75, 0]",2.86792453
news_plf11s00832,0,1,poor,"[36, 2, 0, 65, 56, 1]",2.90909091
news_plf11s00833,0,1,good,"[74, 2, 0, 237]",4.67164179
news_plf11s00834,0,1,poor,"[18, 2, 0, 5, 80]",2.38636364
news_plf11s00835,0,1,poor,"[50, 2, 0, 268]",4.70588235
news_plf11s00836,0,1,good,"[19, 2, 0, 167]",4
news_plf11s00837,0,1,poor,"[37, 2, 0, 224]",4.53448276
news_plf11s00838,0,1,poor,"[9, 2, 0, 171]",3.37037037
news_plf11s00839,0,1,poor,"[25, 2, 0, 13, 2, 0, 26, 13]",1.72340426
news_plf11s00840,0,1,poor,"[0, 2, 0, 164]",3.86046512
news_plf11s00841,0,1,poor,"[40, 104, 49, 0]",3.86
news_plf11s00842,0,1,poor,"[23, 8, 0, 95, 42]",2.89655172
news_plf11s00843,0,1,poor,"[128, 2, 0, 386]",6
news_plf11s00844,0,1,poor,"[0, 2, 0, 0, 1, 9, 83]",2.63888889
news_plf11s00845,0,1,poor,"[84, 2, 0, 29, 206]",3.96296296
news_plf11s00846,0,1,poor,"[36, 225]",4.57894737
news_plf11s00847,0,1,poor,"[10, 330]",5.86206897
news_plf11s00848,0,1,average,"[9, 8, 0, 114]",2.62
news_plf11s00849,0,1,poor,"[47, 204, 15]",4.36065574
news_plf11s00850,0,1,poor,"[50, 2, 0, 2, 195]",4.44642857
news_plf11s00851,0,1,poor,"[43, 8, 0, 54, 100]",3.36065574
news_plf11s00852,0,1,average,"[63, 108, 48]",3.53225806
news_plf11s00853,0,1,poor,"[27, 2, 0, 65, 64]",2.98113208
news_plf11s00854,0,1,poor,"[26, 2, 0, 51, 26, 13, 1]",2.33333333
news_plf11s00855,0,1,poor,"[23, 2, 0, 337]",5.09859155
news_plf11s00856,0,1,poor,"[32, 2, 0, 157, 0]",3.67307692
news_plf11s00858,0,1,average,"[63, 2, 0, 163]",3.5625
news_plf11s00859,0,1,poor,"[18, 8, 0, 17, 47, 43]",2.41818182
news_plf11s00860,0,1,poor,"[0, 50, 2, 0, 188]",3.80952381
news_plf11s00861,0,1,poor,"[47, 2, 0, 101, 23]",3.03508772
news_plf11s00862,0,1,poor,"[1, 2, 0, 15, 14, 1, 0, 86, 0]",2.47916667
news_plf11s00864,0,1,good,"[25, 2, 0, 237]",4.63157895
news_plf11s00865,0,1,poor,"[90, 59, 60, 10]",3.22058824
news_plf11s00866,0,1,poor,"[1, 36, 2, 0, 80, 25]",2.57142857
news_plf11s00867,0,1,poor,"[122, 8, 0, 0, 9, 0, 185]",4.5
news_plf11s00868,0,1,poor,"[19, 2, 0, 6, 18, 41, 0, 16]",2.125
news_plf11s00870,0,1,poor,"[16, 6, 0, 238]",4.19354839
news_plf11s00871,0,1,poor,"[59, 2, 0, 324]",5.74626866
news_plf11s00872,0,1,poor,"[18, 78, 49]",3.37209302
news_plf11s00873,0,1,poor,"[38, 2, 0, 4, 178]",3.63934426
news_plf11s00874,0,1,average,"[39, 2, 0, 153, 7]",3.52631579
news_plf11s00875,0,1,poor,"[29, 2, 0, 224]",4.47368421
news_plf11s00876,0,1,poor,"[12, 2, 0, 138, 49]",3.72222222
news_plf11s00877,0,1,poor,"[34, 2, 0, 181]",3.875
news_plf11s00878,0,1,good,"[9, 3, 0, 129, 39]",3.52941176
news_plf11s00879,0,1,good,"[46, 2, 0, 4, 78, 18]",2.59649123
news_plf11s00880,0,1,poor,"[6, 0, 5, 2, 0, 153, 7]",2.93220339
news_plf11s00881,0,1,average,"[27, 121, 20, 43]",2.89041096
news_plf11s00882,0,1,poor,"[56, 2, 0, 12, 43, 43]",2.55737705
news_plf11s00883,0,1,poor,"[24, 2, 0, 140]",3.45833333
news_plf11s00884,0,1,poor,"[26, 2, 0, 102, 33]",3.19607843
news_plf11s00885,0,1,poor,"[23, 2, 0, 6, 75, 82]",2.80597015
news_plf11s00886,0,1,poor,"[29, 2, 0, 3, 134]",2.94736842
news_plf11s00887,0,1,average,"[45, 2, 0, 242]",5.16071429
news_plf11s00888,0,1,poor,"[9, 2, 0, 116, 38]",3.4375
news_plf11s00889,0,1,poor,"[36, 4, 0, 0, 71, 5, 6]",2.30188679
news_plf11s00890,0,1,average,"[30, 2, 0, 212, 5]",4.29310345
news_plf11s00891,0,1,poor,"[1, 40, 4, 2, 0, 347, 0]",6.45901639
news_plf11s00892,0,1,poor,"[125, 12, 2, 0, 19]",3.59090909
news_plf11s00893,0,1,poor,"[34, 1, 2, 0, 168, 17]",3.63934426
news_plf11s00894,0,1,poor,"[96, 158]",4.7037037
news_plf11s00895,0,1,poor,"[20, 2, 0, 164, 21]",3.56896552
news_plf11s00896,0,1,average,"[36, 2, 0, 170]",4.16
news_plf11s00897,0,1,poor,"[7, 0, 2, 0, 265, 17]",5.49056604
news_plf11s00898,0,1,poor,"[4, 2, 0, 31]",1.54166667
news_plf11s00899,0,1,poor,"[41, 8, 0, 68, 80]",2.89705882
news_plf11s00900,0,1,poor,"[8, 2, 0, 146, 59]",3.77192982
news_plf11s00901,0,1,poor,"[35, 3, 2, 0, 187]",3.546875
news_plf11s00902,0,1,poor,"[1, 2, 0, 177]",4.3902439
news_plf11s00903,0,1,poor,"[4, 2, 0, 14, 0, 0, 0, 31, 6]",1.425
news_plf11s00904,0,1,poor,"[24, 2, 0, 194, 16]",3.80645161
news_plf11s00905,0,1,poor,"[1, 2, 0, 230, 7]",5.2173913
news_plf11s00906,0,1,poor,"[18, 42, 2, 0, 54, 68]",2.66666667
news_plf11s00907,0,1,average,"[52, 8, 0, 92, 31]",2.859375
news_plf11s00908,0,1,poor,"[30, 2, 0, 215]",4.66037736
news_plf11s00909,0,1,poor,"[17, 108, 57]",3.56862745
news_plf11s00910,0,1,poor,"[54, 2, 0, 34, 45, 7]",2.40677966
news_plf11s00911,0,1,poor,"[39, 1]",3.07692308
news_plf11s00913,0,1,poor,"[2, 32, 8, 0, 227]",3.89855072
news_plf11s00914,0,1,poor,"[28, 2, 0, 9, 26, 10, 0, 6]",1.65306122
news_plf11s00915,0,1,poor,"[16, 2, 0, 86]",3.25
news_plf11s00916,0,1,poor,"[31, 2, 0, 11, 192]",4.06896552
news_plf11s00917,0,1,poor,"[52, 5, 0, 157, 2]",3.6
news_plf11s00918,0,1,poor,"[119, 25, 6, 2, 0, 31, 57]",3.2
news_plf11s00919,0,1,average,"[29, 8, 0, 51, 45, 0]",2.375
news_plf11s00921,0,1,poor,"[18, 4, 0, 60, 121]",3.27419355
news_plf11s00922,0,1,poor,"[15, 2, 0, 84, 108]",4.01923077
news_plf11s00923,0,1,average,"[39, 406, 72]",6.89333333
news_plf11s00924,0,1,poor,"[26, 2, 0, 221, 4]",4.43859649
news_plf11s00926,0,1,poor,"[77, 22, 65, 47]",3.40322581
news_plf11s00927,0,1,poor,"[14, 2, 0, 20]",1.8
news_plf11s00929,0,1,poor,"[28, 2, 0, 72, 36]",2.42105263
news_plf11s00930,0,1,poor,"[16, 2, 0, 105, 155]",4.48387097
news_plf11s00931,0,1,average,"[28, 6, 8, 0, 155, 15]",3.3125
news_plf11s00932,0,1,poor,"[34, 2, 0, 237]",4.2
news_plf11s00933,0,1,good,"[9, 52, 16, 8]",2.23684211
news_plf11s00934,0,1,poor,"[15, 2, 0, 81, 16]",2.53333333
news_plf11s00935,0,1,poor,"[36, 2, 0, 274]",5.28813559
news_plf11s00936,0,1,poor,"[12, 32, 44, 45]",2.66
news_plf11s00937,0,1,poor,"[15, 8, 0, 152, 15]",3.45454545
news_plf11s00938,0,1,poor,"[53, 8, 0, 208]",4.71929825
news_plf11s00939,0,1,poor,"[22, 2, 0, 154, 14]",3.91836735
news_plf11s00940,0,1,poor,"[40, 3, 2, 0, 197]",4.17241379
news_plf11s00941,0,1,poor,"[33, 2, 0, 48, 1, 45, 6, 0]",2.41071429
news_plf11s00942,0,1,poor,"[37, 4, 0, 201, 0]",4.03333333
news_plf11s00943,0,1,poor,"[26, 2, 0, 137, 13]",3.12280702
news_plf11s00944,0,1,poor,"[64, 2, 0, 248]",4.75757576
news_plf11s00945,0,1,poor,"[45, 2, 0, 216]",4.53448276
news_plf11s00946,0,1,poor,"[30, 2, 0, 67, 3, 82]",2.83076923
news_plf11s00947,0,1,poor,"[18, 2, 0, 0, 0, 0, 0, 0, 114]",2.97777778
news_plf11s00948,0,1,poor,"[10, 2, 0, 14, 2, 3, 0, 21, 22]",1.64444444
news_plf11s00949,0,1,poor,"[26, 2, 0, 268]",4.93333333
news_plf11s00950,0,1,poor,"[60, 8, 0, 383]",6.53623188
news_plf11s00951,0,1,poor,"[39, 2, 0, 154, 9]",3.3442623
news_plf11s00952,0,1,poor,"[54, 2, 0, 138, 38]",3.625
news_plf11s00953,0,1,poor,"[35, 8, 0, 141]",3.60784314
news_plf11s00954,0,1,poor,"[16, 2, 0, 70, 90]",3.63265306
news_plf11s00955,0,1,poor,"[2, 2, 0, 33, 50]",2.23076923
news_plf11s00956,0,1,poor,"[42, 2, 0, 48, 26, 105, 3]",2.86075949
news_plf11s00957,0,1,poor,"[22, 2, 0, 2, 122, 48, 5]",3.140625
news_plf11s00958,0,1,average,"[17, 8, 0, 276]",4.77777778
news_plf11s00959,0,1,good,"[23, 2, 0, 110]",2.8125
news_plf11s00960,0,1,poor,"[15, 2, 0, 64, 21]",2.31818182
news_plf11s00961,0,1,poor,"[57, 8, 0, 24, 67]",2.88888889
news_plf11s00963,0,1,poor,"[20, 2, 0, 112]",2.97777778
news_plf11s00964,0,1,poor,"[58, 2, 0, 30, 11, 51]",2.62068966
news_plf11s00965,0,1,average,"[31, 2, 0, 138]",3.42
news_plf11s00966,0,1,average,"[15, 2, 0, 234, 20]",4.51666667
news_plf11s00967,0,1,poor,"[0, 30, 3, 1, 168]",3.67272727
news_plf11s00968,0,1,average,"[26, 43, 60]",2.43396226
news_plf11s00970,0,1,poor,"[5, 2, 0, 116]",3.61764706
news_plf11s00971,0,1,poor,"[77, 1, 2, 0, 58]",2.81632653
news_plf11s00972,0,1,poor,"[23, 2, 0, 67, 114]",3.26984127
news_plf11s00973,0,1,poor,"[43, 2, 0, 49, 75, 8]",2.68181818
news_plf11s00974,0,1,average,"[10, 2, 0, 92, 13, 2]",2.70454545
news_plf11s00975,0,1,poor,"[40, 2, 0, 71]",2.69047619
news_plf11s00976,0,1,poor,"[28, 1, 65, 19, 41, 128]",3.66233766
news_plf11s00977,0,1,poor,"[52, 8, 0, 147, 14]",3.20289855
news_plf11s00979,0,1,poor,"[13, 8, 0, 149]",3.14814815
news_plf11s00981,0,1,poor,"[11, 2, 0, 54, 10, 28]",2.5
news_plf11s00982,0,1,poor,"[40, 2, 0, 213]",4.18032787
news_plf11s00983,0,1,average,"[1, 2, 0, 47, 39]",2.28205128
news_plf11s00984,0,1,good,"[51, 479, 73]",5.91176471
news_plf11s00985,0,1,average,"[39, 8, 0, 69, 89]",3.53448276
news_plf11s00986,0,1,average,"[18, 2, 0, 105]",2.65957447
news_plf11s00987,0,1,poor,"[1, 34, 262]",6.06122449
news_plf11s00988,0,1,poor,"[44, 8, 0, 89, 56]",3.2295082
news_plf11s00989,0,1,poor,"[19, 123, 6]",2.74074074
news_plf11s00990,0,1,poor,"[16, 74, 21]",2.84615385
news_plf11s00991,0,1,poor,"[7, 2, 0, 196]",4.1
news_plf11s00992,0,1,poor,"[15, 108, 38]",3.15686275
news_plf11s00993,0,1,poor,"[23, 2, 0, 33, 139, 0]",3.33898305
news_plf11s00994,0,1,good,"[34, 5, 0, 62, 53]",2.75
news_plf11s00995,0,1,poor,"[30, 166]",4.66666667
news_plf11s00996,0,1,good,"[46, 2, 0, 134, 18, 0]",3.50877193
news_plf11s00997,0,1,poor,"[22, 2, 0, 127]",3.43181818
news_plf11s00998,0,1,poor,"[11, 2, 0, 189]",4.48888889
news_plf11s01000,0,1,poor,"[51, 2, 0, 6, 101, 86]",3.67164179
news_plf11s01001,0,1,poor,"[0, 2, 0, 63, 6]",2.44827586
news_plf11s01002,0,1,poor,"[40, 2, 0, 0, 86, 42, 112]",3.97183099
news_plf11s01003,0,1,poor,"[3, 40, 8, 0, 58, 1, 125]",3.45588235
news_plf11s01004,0,1,poor,"[23, 2, 0, 77, 55]",2.70689655
news_plf11s01005,0,1,poor,"[14, 50, 45]",2.5952381
news_plf11s01006,0,1,average,"[29, 4, 40, 38, 3, 5]",2.38
news_plf11s01007,0,1,poor,"[19, 2, 0, 38, 4, 41, 5]",2.18
news_plf11s01008,0,1,poor,"[1, 2, 0, 463]",7.89830508
news_plf11s01009,0,1,poor,"[18, 2, 0, 47, 0]",2.16129032
news_plf11s01010,0,1,poor,"[86, 2, 0, 59, 76]",3.77966102
news_plf11s01011,0,1,poor,"[64, 8, 0, 30, 148, 2]",3.76119403
news_plf11s01012,0,1,average,"[75, 2, 0, 140]",4.34
news_plf11s01013,0,1,poor,"[39, 40, 8, 0, 84, 35]",2.82191781
news_plf11s01014,0,1,poor,"[19, 5, 137, 16]",3.21818182
news_plf11s01015,0,1,poor,"[23, 2, 0, 212]",4.64705882
news_plf11s01016,0,1,good,"[0, 20, 4, 0, 105]",3.14634146
news_plf11s01017,0,1,poor,"[25, 2, 0, 122, 27]",3.03448276
news_plf11s01018,0,1,poor,"[45, 2, 0, 53, 6, 1, 5, 1, 0, 1]",2
news_plf11s01019,0,1,good,"[39, 2, 0, 298]",4.91304348
news_plf11s01020,0,1,poor,"[66, 2, 0, 81, 38]",3.01612903
news_plf11s01021,0,1,poor,"[45, 2, 0, 9, 16, 7, 45]",2.1754386
news_plf11s01022,0,1,average,"[37, 70, 3, 40, 46]",3.3220339
news_plf11s01023,0,1,average,"[14, 2, 0, 53, 89]",3.16
news_plf11s01024,0,1,poor,"[8, 2, 0, 127, 12]",3.10416667
news_plf11s01025,0,1,poor,"[2, 2, 0, 42]",1.76923077
news_plf11s01026,0,1,average,"[15, 11, 38, 14, 49]",2.59183673
news_plf11s01027,0,1,poor,"[83, 2, 0, 192, 44]",4.0125
news_plf11s01028,0,1,poor,"[53, 2, 0, 31, 140]",3.70491803
news_plf11s01029,0,1,poor,"[17, 8, 0, 30, 9, 1, 5, 1, 0, 14]",1.63461538
news_plf11s01030,0,1,poor,"[40, 2, 0, 21, 15, 22, 24]",2.21428571
news_plf11s01031,0,1,poor,"[6, 2, 0, 23, 24, 2]",2.03571429
news_plf11s01032,0,1,good,"[12, 2, 0, 288]",5.03333333
news_plf11s01033,0,1,average,"[18, 2, 0, 301]",5.0952381
news_plf11s01034,0,1,poor,"[0, 2, 0, 59, 3, 1, 5, 1, 0, 7]",1.85714286
news_plf11s01036,0,1,poor,"[17, 2, 0, 23, 100]",3.0212766
news_plf11s01037,0,1,poor,"[11, 2, 0, 213]",3.89655172
news_plf11s01038,0,1,poor,"[24, 2, 0, 74]",2.3255814
news_plf11s01039,0,1,poor,"[25, 2, 0, 13, 8, 1, 17, 28]",1.77358491
news_plf11s01040,0,1,good,"[62, 2, 0, 176, 25]",4.27419355
news_plf11s01041,0,1,average,"[17, 2, 0, 109]",2.7826087
news_plf11s01042,0,1,average,"[24, 2, 0, 207]",4.0877193
news_plf11s01043,0,1,poor,"[8, 28, 1, 42, 82]",2.875
news_plf11s01044,0,1,poor,"[38, 2, 0, 9, 127]",3.52
news_plf11s01045,0,1,poor,"[31, 8, 0, 0, 9, 0, 185]",3.81967213
news_plf11s01046,0,1,poor,"[279, 89, 18, 14]",4.70588235
news_plf11s01047,0,1,poor,"[53, 2, 0, 46, 87, 1]",3.09836066
news_plf11s01048,0,1,poor,"[10, 2, 0, 304, 6]",5.55172414
news_plf11s01049,0,1,poor,"[52, 2, 0, 143, 21]",3.35384615
news_plf11s01050,0,1,poor,"[20, 2, 0, 268]",5.27272727
news_plf11s01051,0,1,poor,"[59, 3, 0, 163]",4.09090909
news_plf11s01669,0,1,poor,"[32, 4, 0, 105, 53]",3.03125
news_plf11s01670,0,1,poor,"[31, 2, 0, 156]",3.9375
news_plf11s01671,0,1,poor,"[25, 338]",6.36842105
news_plf11s01672,0,1,poor,"[42, 2, 0, 141]",3.18965517
news_plf11s01673,0,1,poor,"[18, 2, 0, 16, 75]",2.36170213
news_plf11s01674,0,1,poor,"[24, 240]",5.5
news_plf11s01675,0,1,poor,"[6, 2, 0, 68, 6, 4]",2.45714286
news_plf11s01676,0,1,poor,"[50, 2, 0, 305]",4.95833333
news_plf11s01677,0,1,poor,"[42, 4, 0, 30, 159]",3.73015873
news_plf11s01678,0,1,poor,"[4, 2, 0, 30, 136]",3.58333333
news_plf11s01679,0,1,average,"[31, 2, 0, 176]",3.31746032
news_plf11s01680,0,1,poor,"[1, 8, 0, 629, 6]",6.63917526
news_plf11s01681,0,1,average,"[36, 83, 47, 25]",3.08064516
news_plf11s01682,0,1,poor,"[8, 2, 0, 160]",3.46938776
news_plf11s01683,0,1,poor,"[34, 2, 0, 47, 83, 36]",3.10769231
news_plf11s01684,0,1,poor,"[64, 2, 0, 224, 5]",4.68253968
news_plf11s01685,0,1,average,"[116, 2, 0, 91]",3.66666667
news_plf11s01686,0,1,poor,"[18, 2, 0, 338]",5.59375
news_plf11s01687,0,1,poor,"[19, 8, 0, 96, 36]",2.60655738
news_plf11s01688,0,1,poor,"[31, 2, 0, 126, 49, 14]",3.46875
news_plf11s01690,0,1,poor,"[46, 2, 0, 2, 2, 3, 69, 64]",3.24137931
news_plf11s01691,0,1,poor,"[51, 2, 0, 34, 106, 2]",3.19672131
news_plf11s01692,0,1,poor,"[35, 2, 0, 151]",3.54716981
news_plf11s01693,0,1,poor,"[1, 13, 0, 1, 2, 0, 281]",4.31884058
news_plf11s01694,0,1,poor,"[5, 76, 2, 2, 0, 211]",4
news_plf11s01695,0,1,poor,"[0, 45, 1, 2, 0, 99, 52]",3.55357143
news_plf11s01696,0,1,poor,"[55, 2, 0, 126, 73]",3.55555556
news_plf11s01697,0,1,poor,"[0, 60, 83, 47, 25]",2.94520548
news_plf11s01698,0,1,good,"[118, 2, 0, 163, 72]",3.8172043
news_plf11s01699,0,1,poor,"[0, 17, 1, 2, 0, 240]",4.12698413
news_plf11s01700,0,1,poor,"[79, 2, 0, 1, 4, 8]",2.23809524
news_plf11s01701,0,1,average,"[53, 2, 0, 35, 92]",2.67647059
news_plf11s01702,0,1,poor,"[65, 8, 0, 23]",2.74285714
news_plf11s01703,0,1,poor,"[37, 198, 31]",4.29032258
news_plf11s01704,0,1,poor,"[27, 2, 0, 88, 30]",2.625
news_plf11s01705,0,1,good,"[20, 8, 0, 85, 46, 42]",3
news_plf11s01706,0,1,poor,"[60, 256, 1]",4.66176471
news_plf11s01707,0,1,poor,"[32, 8, 0, 82]",3.05
news_plf11s01708,0,1,poor,"[48, 2, 0, 75, 116]",3.765625
news_plf11s01709,0,1,poor,"[45, 2, 0, 99, 0]",3.10638298
news_plf11s01710,0,1,poor,"[15, 8, 0, 123]",3.31818182
news_plf11s01711,0,1,average,"[27, 2, 0, 286, 3]",4.89230769
news_plf11s01712,0,1,poor,"[14, 8, 0, 1, 82, 1, 34, 0]",2.85714286
news_plf11s01713,0,1,poor,"[57, 4, 0, 15, 106, 65]",3.29333333
news_plf11s01714,0,1,poor,"[26, 2, 0, 234]",4.59649123
news_plf11s01715,0,1,poor,"[52, 2, 0, 87, 21]",2.84210526
news_plf11s01716,0,1,average,"[18, 2, 0, 28, 395]",5.60759494
news_plf11s01717,0,1,poor,"[4, 8, 0, 177, 0]",3.375
news_plf11s01718,0,1,average,"[12, 2, 0, 132, 15]",3.15686275
news_plf11s01719,0,1,poor,"[1, 33, 6, 0, 120, 33]",2.96923077
